Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Gender_encoded,Category_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Payment Method_encoded,Frequency of Purchases_encoded
590,28.559309958246338,Male,Shirt,Clothing,71.17819103307559,Minnesota,M,Orange,Fall,3.4107222830385746,Yes,2-Day Shipping,Yes,Yes,40.60549632094228,PayPal,Annually,1,1,1,14,0,1,0,1,1,4,0
591,64.37037061301966,Male,Belt,Accessories,39.06466549361831,Alaska,S,Turquoise,Fall,4.666291938565979,Yes,Standard,Yes,Yes,30.091954423006175,Venmo,Fortnightly,1,0,2,21,0,1,4,1,1,5,3
592,45.853219116481526,Male,Backpack,Accessories,36.06193502283438,Kentucky,L,Olive,Fall,4.218777116306217,Yes,Store Pickup,Yes,Yes,5.628755185459622,Debit Card,Bi-Weekly,1,0,0,13,0,1,5,1,1,3,1
593,58.96753912798114,Male,Boots,Footwear,27.439669305824175,North Dakota,M,Brown,Fall,3.2399014200814245,Yes,Free Shipping,Yes,Yes,41.6850025989593,Venmo,Every 3 Months,1,2,1,3,0,1,2,1,1,5,2
594,66.7188750282362,Male,Coat,Outerwear,36.02447353356751,Alaska,S,Green,Winter,4.4143919482150515,Yes,Store Pickup,Yes,Yes,9.159204218394068,PayPal,Every 3 Months,1,3,2,8,3,1,5,1,1,4,2
595,36.39044908293824,Male,Hoodie,Clothing,83.70951842062121,Oklahoma,S,Brown,Winter,2.5111513564791017,Yes,Next Day Air,Yes,Yes,6.035249091672768,Debit Card,Monthly,1,1,2,3,3,1,3,1,1,3,4
596,29.352467065363417,Male,Shoes,Footwear,78.25516707279183,Delaware,M,Silver,Summer,3.641710418845055,Yes,Next Day Air,Yes,Yes,47.65360392059604,PayPal,Quarterly,1,2,1,19,2,1,3,1,1,4,5
597,22.84167172926324,Male,Shoes,Footwear,35.854156040670794,Montana,XL,White,Summer,4.523950400147605,Yes,Store Pickup,Yes,Yes,35.65308242029933,Venmo,Annually,1,2,3,23,2,1,5,1,1,5,0
598,69.59217349960296,Male,Jewelry,Accessories,71.17578046215104,Alaska,L,Gold,Summer,3.4075226175988464,Yes,Standard,Yes,Yes,18.119895146346998,Bank Transfer,Fortnightly,1,0,0,6,2,1,4,1,1,0,3
599,20.578716032428837,Male,Dress,Clothing,63.936346664175105,California,L,Green,Winter,3.207364728176514,Yes,2-Day Shipping,Yes,Yes,30.25960478217854,Cash,Every 3 Months,1,1,0,8,3,1,0,1,1,1,2
600,51.13552983957194,Male,Boots,Footwear,26.8398091001567,Massachusetts,L,Teal,Spring,4.219274605612973,Yes,Standard,Yes,Yes,26.655053322054762,Debit Card,Every 3 Months,1,2,0,20,1,1,4,1,1,3,2
601,23.065122263752457,Male,Hat,Accessories,60.740018775301294,South Carolina,M,Charcoal,Spring,4.975957348434676,Yes,2-Day Shipping,Yes,Yes,25.56609756057801,Venmo,Monthly,1,0,1,4,1,1,0,1,1,5,4
602,32.34670900401768,Male,Backpack,Accessories,37.06464694036247,West Virginia,M,Maroon,Summer,4.674438026888977,Yes,Store Pickup,Yes,Yes,5.0054455768917405,Cash,Fortnightly,1,0,1,12,2,1,5,1,1,1,3
603,36.38901156438315,Male,Shoes,Footwear,59.84746247962594,Oregon,L,Lavender,Summer,4.251045412393921,Yes,Next Day Air,Yes,Yes,10.473008416336505,Cash,Every 3 Months,1,2,0,10,2,1,3,1,1,1,2
604,33.09349915865367,Male,Handbag,Accessories,46.98391525011476,Massachusetts,L,Green,Winter,3.4667667800330833,Yes,2-Day Shipping,Yes,Yes,25.267301733167333,PayPal,Every 3 Months,1,0,0,8,3,1,0,1,1,4,2
605,44.05974546303873,Male,Sunglasses,Accessories,91.35355099304743,West Virginia,S,Pink,Fall,4.366735659591305,Yes,Store Pickup,Yes,Yes,11.103575964630304,Credit Card,Every 3 Months,1,0,2,16,0,1,5,1,1,2,2
606,39.56109304298766,Male,Hat,Accessories,31.385959071480084,California,XL,Charcoal,Winter,4.176042546254685,Yes,Standard,Yes,Yes,16.49488284579128,Bank Transfer,Weekly,1,0,3,4,3,1,4,1,1,0,6
607,28.073729073702616,Male,Scarf,Accessories,90.11908574228048,Colorado,M,Blue,Spring,4.540915045438296,Yes,Standard,Yes,Yes,43.118455453963676,PayPal,Monthly,1,0,1,2,1,1,4,1,1,4,4
608,46.64332833853431,Male,Hoodie,Clothing,23.608483175449297,Indiana,L,Purple,Fall,2.819105959538851,Yes,Next Day Air,Yes,Yes,43.377973335011845,Cash,Monthly,1,1,0,17,0,1,3,1,1,1,4
609,42.264445380949844,Male,Backpack,Accessories,26.481237658127252,Delaware,S,Gold,Fall,3.3242236620507564,Yes,Next Day Air,Yes,Yes,20.606693565133245,Venmo,Every 3 Months,1,0,2,6,0,1,3,1,1,5,2
610,50.33798110792265,Male,Sweater,Clothing,53.460049440015716,Ohio,L,Purple,Fall,4.632108315118702,Yes,Next Day Air,Yes,Yes,49.89911288154515,Credit Card,Fortnightly,1,1,0,17,0,1,3,1,1,2,3
611,54.08736572970362,Male,Shorts,Clothing,70.09246080122628,Oklahoma,M,Charcoal,Summer,2.4913791066855953,Yes,Free Shipping,Yes,Yes,26.58757762918279,Bank Transfer,Every 3 Months,1,1,1,4,2,1,2,1,1,0,2
612,43.152872513668584,Male,Scarf,Accessories,33.185771549728464,California,M,Black,Winter,4.711816599409458,Yes,Store Pickup,Yes,Yes,18.081494942247478,Cash,Monthly,1,0,1,1,3,1,5,1,1,1,4
613,67.98168959483222,Male,Hat,Accessories,42.458632994533836,New Hampshire,L,Lavender,Fall,4.6090312885912175,Yes,Express,Yes,Yes,33.09497353899496,Credit Card,Quarterly,1,0,0,10,0,1,1,1,1,2,5
614,62.44606357570299,Male,Coat,Outerwear,49.46070680808635,Pennsylvania,L,Lavender,Fall,2.569256436516793,Yes,Standard,Yes,Yes,46.021078832868355,Cash,Bi-Weekly,1,3,0,10,0,1,4,1,1,1,1
615,67.1387886841662,Male,Jewelry,Accessories,85.35228960553034,Idaho,M,Lavender,Winter,4.01128376609971,Yes,Standard,Yes,Yes,20.644562427249284,Credit Card,Bi-Weekly,1,0,1,10,3,1,4,1,1,2,1
616,67.97007068350523,Male,Sandals,Footwear,98.74778098585287,Maryland,L,Olive,Summer,2.6443238318814557,Yes,Next Day Air,Yes,Yes,22.883539220425263,Venmo,Annually,1,2,0,13,2,1,3,1,1,5,0
617,27.928698415092178,Male,Gloves,Accessories,72.36275559439592,Pennsylvania,L,Teal,Spring,4.588034307572382,Yes,Free Shipping,Yes,Yes,38.705183745309405,Credit Card,Every 3 Months,1,0,0,20,1,1,2,1,1,2,2
618,49.203742529249624,Male,Backpack,Accessories,55.941429963818244,Colorado,M,Maroon,Fall,2.6054636788326304,Yes,Standard,Yes,Yes,2.484488507263632,Bank Transfer,Quarterly,1,0,1,12,0,1,4,1,1,0,5
619,60.38910395173006,Male,Jacket,Outerwear,94.57601936888727,Indiana,L,Cyan,Spring,4.0074024820744985,Yes,Express,Yes,Yes,21.422022346353494,Debit Card,Bi-Weekly,1,3,0,5,1,1,1,1,1,3,1
620,19.382954951618952,Male,Backpack,Accessories,32.44122116784695,Nebraska,M,Charcoal,Summer,4.589805837733039,Yes,Store Pickup,Yes,Yes,0.14496222192077746,Debit Card,Every 3 Months,1,0,1,4,2,1,5,1,1,3,2
621,33.02510459455492,Male,Backpack,Accessories,88.0203842263648,Rhode Island,M,Black,Fall,3.72424060546075,Yes,2-Day Shipping,Yes,Yes,12.085116057907832,Venmo,Every 3 Months,1,0,1,1,0,1,0,1,1,5,2
622,50.87291315518644,Male,Sunglasses,Accessories,26.712512277079654,Kansas,S,Red,Fall,4.375646073996232,Yes,Store Pickup,Yes,Yes,45.75937861337784,Credit Card,Weekly,1,0,2,18,0,1,5,1,1,2,6
623,69.1111943019634,Male,Socks,Clothing,65.06143299063272,Georgia,S,Peach,Spring,4.047723556168663,Yes,Next Day Air,Yes,Yes,44.37347881845614,Bank Transfer,Fortnightly,1,1,2,15,1,1,3,1,1,0,3
624,19.449604456457187,Male,Shoes,Footwear,70.92883672185127,Nevada,M,White,Fall,4.722425135472582,Yes,Standard,Yes,Yes,47.15895210289202,PayPal,Bi-Weekly,1,2,1,23,0,1,4,1,1,4,1
625,55.50812214519486,Male,Pants,Clothing,88.27485169894203,South Carolina,XL,Pink,Fall,3.3664532478411813,Yes,Express,Yes,Yes,21.6845987783243,PayPal,Annually,1,1,3,16,0,1,1,1,1,4,0
626,49.831981983630115,Male,Jewelry,Accessories,80.6771032627239,Delaware,M,Red,Fall,4.0608076637295865,Yes,Next Day Air,Yes,Yes,0.6380066842609148,Venmo,Weekly,1,0,1,18,0,1,3,1,1,5,6
627,32.38391708148496,Male,Sunglasses,Accessories,83.2639330028234,New Hampshire,M,Indigo,Spring,3.9060199050805364,Yes,Standard,Yes,Yes,9.85966726842289,Venmo,Annually,1,0,1,9,1,1,4,1,1,5,0
628,41.98375649085643,Male,Sandals,Footwear,44.049220444093535,Oregon,L,Black,Winter,4.074110424744065,Yes,Express,Yes,Yes,22.785878570742625,PayPal,Monthly,1,2,0,1,3,1,1,1,1,4,4
629,68.60377465826068,Male,Sweater,Clothing,86.68103706891443,Massachusetts,M,White,Fall,3.739555357501484,Yes,2-Day Shipping,Yes,Yes,28.10320692302028,Credit Card,Monthly,1,1,1,23,0,1,0,1,1,2,4
630,26.466520268365898,Male,Shoes,Footwear,91.198448531129,Vermont,L,Beige,Spring,4.717714751381536,Yes,Standard,Yes,Yes,11.316786808081181,Debit Card,Annually,1,2,0,0,1,1,4,1,1,3,0
631,40.12993214487355,Male,Jewelry,Accessories,95.1787992619817,Mississippi,S,Silver,Fall,4.2365441017230365,Yes,2-Day Shipping,Yes,Yes,33.726859915224615,Debit Card,Annually,1,0,2,19,0,1,0,1,1,3,0
632,54.48392732099696,Male,Boots,Footwear,70.09980331503168,Washington,S,Violet,Summer,4.081175504420581,Yes,Store Pickup,Yes,Yes,27.494744994129086,Cash,Fortnightly,1,2,2,22,2,1,5,1,1,1,3
633,35.75990874071281,Male,Backpack,Accessories,50.50374521933528,Wyoming,M,Red,Winter,3.9099947940112765,Yes,Next Day Air,Yes,Yes,19.470123175463005,Venmo,Fortnightly,1,0,1,18,3,1,3,1,1,5,3
634,65.9056153338375,Male,Sandals,Footwear,32.40980888050796,Minnesota,M,Orange,Spring,2.8226634538633317,Yes,Express,Yes,Yes,49.95321554447279,Debit Card,Quarterly,1,2,1,14,1,1,1,1,1,3,5
635,35.08131527533774,Male,Sneakers,Footwear,60.37844081397737,Ohio,M,Teal,Summer,3.9030464567968766,Yes,Standard,Yes,Yes,45.70621264206496,PayPal,Weekly,1,2,1,20,2,1,4,1,1,4,6
636,25.86718435507697,Male,Hoodie,Clothing,58.78377577479593,South Carolina,M,Brown,Fall,4.305657421543103,Yes,2-Day Shipping,Yes,Yes,28.208685215011396,Cash,Quarterly,1,1,1,3,0,1,0,1,1,1,5
637,41.03704316219304,Male,Handbag,Accessories,30.376944094904566,Wisconsin,M,Indigo,Summer,2.757617805687,Yes,Store Pickup,Yes,Yes,14.59334944299446,Bank Transfer,Every 3 Months,1,0,1,9,2,1,5,1,1,0,2
638,21.868274667996953,Male,Sweater,Clothing,21.849505019530977,Tennessee,M,Cyan,Winter,3.4096921021006605,Yes,2-Day Shipping,Yes,Yes,46.00351228028182,Cash,Fortnightly,1,1,1,5,3,1,0,1,1,1,3
639,53.858123024794416,Male,Sandals,Footwear,19.43411585267203,Maryland,S,Blue,Summer,2.7002672885930434,Yes,Express,Yes,Yes,41.874233120974694,PayPal,Monthly,1,2,2,2,2,1,1,1,1,4,4
640,54.08431125651037,Male,Dress,Clothing,23.639414040150108,Mississippi,L,Olive,Spring,3.9573383991631665,Yes,2-Day Shipping,Yes,Yes,49.84464337126655,Credit Card,Annually,1,1,0,13,1,1,0,1,1,2,0
641,54.52753345196502,Male,Skirt,Clothing,88.20629616165144,Minnesota,M,Gray,Summer,4.432930512122713,Yes,Store Pickup,Yes,Yes,27.29188937599052,Debit Card,Fortnightly,1,1,1,7,2,1,5,1,1,3,3
642,46.920296747130934,Male,Blouse,Clothing,77.72978633608687,Alaska,M,Red,Winter,3.9300045001275783,Yes,2-Day Shipping,Yes,Yes,22.99251476960935,Credit Card,Every 3 Months,1,1,1,18,3,1,0,1,1,2,2
643,63.89463602585224,Male,Skirt,Clothing,22.73478410594163,Arkansas,L,Red,Spring,2.789624184417718,Yes,2-Day Shipping,Yes,Yes,14.076549738430753,Debit Card,Bi-Weekly,1,1,0,18,1,1,0,1,1,3,1
644,16.047774478718345,Male,Sweater,Clothing,56.313421966855685,Oregon,XL,Green,Winter,3.192888576288306,Yes,Next Day Air,Yes,Yes,9.940745067515813,Bank Transfer,Every 3 Months,1,1,3,8,3,1,3,1,1,0,2
645,67.65983440392203,Male,Backpack,Accessories,93.81350263968781,Louisiana,S,Blue,Summer,4.326008340052066,Yes,Next Day Air,Yes,Yes,37.92508955941573,Cash,Weekly,1,0,2,2,2,1,3,1,1,1,6
646,62.64785472905267,Male,Hoodie,Clothing,43.70132906650776,Oklahoma,S,Purple,Summer,4.192814023949409,Yes,Express,Yes,Yes,15.58171492577707,Venmo,Bi-Weekly,1,1,2,17,2,1,1,1,1,5,1
647,52.1892040710865,Male,Boots,Footwear,52.63351495983902,Indiana,XL,Pink,Spring,4.830851974759027,Yes,Standard,Yes,Yes,17.966350821291854,Venmo,Bi-Weekly,1,2,3,16,1,1,4,1,1,5,1
648,53.36870664060239,Male,Blouse,Clothing,68.62799533940535,Mississippi,XL,Charcoal,Summer,3.7174377535673484,Yes,Express,Yes,Yes,24.10835961557756,Credit Card,Fortnightly,1,1,3,4,2,1,1,1,1,2,3
649,22.351487174848124,Male,Hoodie,Clothing,31.035781547501458,Michigan,M,Brown,Winter,4.070876256042243,Yes,Store Pickup,Yes,Yes,33.019720228888005,Credit Card,Weekly,1,1,1,3,3,1,5,1,1,2,6
650,53.79602530947069,Male,Pants,Clothing,90.54354408864566,Delaware,L,Orange,Spring,4.186039275528675,Yes,Store Pickup,Yes,Yes,34.55380591796576,PayPal,Every 3 Months,1,1,0,14,1,1,5,1,1,4,2
651,34.008522449433876,Male,Gloves,Accessories,39.47338009036526,Florida,M,Magenta,Spring,3.952208008026287,Yes,Next Day Air,Yes,Yes,11.792463064173992,Bank Transfer,Annually,1,0,1,11,1,1,3,1,1,0,0
652,30.263840446992326,Male,Hat,Accessories,29.945403295803374,Arkansas,L,Yellow,Summer,2.8952020780169603,Yes,Next Day Air,Yes,Yes,40.863064559015726,Venmo,Fortnightly,1,0,0,24,2,1,3,1,1,5,3
653,64.18803423543908,Male,Sunglasses,Accessories,28.620276893076163,Minnesota,M,Beige,Winter,3.1000621300326787,Yes,Free Shipping,Yes,Yes,26.956646894164372,Venmo,Weekly,1,0,1,0,3,1,2,1,1,5,6
654,20.578976203977845,Male,Scarf,Accessories,67.08950059967292,North Dakota,M,Olive,Winter,3.6182517665100606,Yes,2-Day Shipping,Yes,Yes,45.27825555522921,Cash,Fortnightly,1,0,1,13,3,1,0,1,1,1,3
655,23.27959909414463,Male,Handbag,Accessories,60.95612062112896,California,L,Gray,Summer,4.4180965849628215,Yes,2-Day Shipping,Yes,Yes,22.999809874917645,Venmo,Annually,1,0,0,7,2,1,0,1,1,5,0
656,19.80674611598278,Male,Handbag,Accessories,37.31784670208927,Mississippi,S,Purple,Fall,3.0670824794244687,Yes,Free Shipping,Yes,Yes,18.90364115048653,Venmo,Monthly,1,0,2,17,0,1,2,1,1,5,4
657,41.121384547662174,Male,Jeans,Clothing,22.23508685609983,Pennsylvania,M,Beige,Summer,3.8978406413764044,Yes,Standard,Yes,Yes,6.945505332658936,PayPal,Quarterly,1,1,1,0,2,1,4,1,1,4,5
658,46.04571260425032,Male,Jacket,Outerwear,78.73134137230241,Arizona,M,White,Winter,4.301294663264088,Yes,Free Shipping,Yes,Yes,6.408561868004165,PayPal,Quarterly,1,3,1,23,3,1,2,1,1,4,5
659,62.780913056312485,Male,Backpack,Accessories,36.77093961741126,Louisiana,S,White,Fall,4.909741593468424,Yes,Store Pickup,Yes,Yes,19.307402035099194,Venmo,Weekly,1,0,2,23,0,1,5,1,1,5,6
660,61.997149691905605,Male,Shorts,Clothing,51.87615126711748,Virginia,S,Gold,Spring,3.6103573676186977,Yes,2-Day Shipping,Yes,Yes,8.535030437545224,Cash,Weekly,1,1,2,6,1,1,0,1,1,1,6
661,51.21483924543149,Male,Coat,Outerwear,79.40966309905885,Montana,M,Olive,Fall,5.092659221887835,Yes,2-Day Shipping,Yes,Yes,39.37859197388528,Credit Card,Quarterly,1,3,1,13,0,1,0,1,1,2,5
662,57.65189018220537,Male,Shirt,Clothing,67.0809650753813,Iowa,XL,Green,Fall,4.057891120316072,Yes,Store Pickup,Yes,Yes,38.60611811171819,Credit Card,Quarterly,1,1,3,8,0,1,5,1,1,2,5
663,23.730666173988087,Male,Gloves,Accessories,98.88335443184151,Illinois,L,Magenta,Fall,2.8350981989064303,Yes,Express,Yes,Yes,39.57220614989936,Venmo,Bi-Weekly,1,0,0,11,0,1,1,1,1,5,1
664,58.9367511348903,Male,Dress,Clothing,83.31401436637691,Alaska,M,Charcoal,Fall,4.742378037479595,Yes,Express,Yes,Yes,22.88617644533477,Credit Card,Monthly,1,1,1,4,0,1,1,1,1,2,4
665,63.43050965659608,Male,Pants,Clothing,82.59714411107434,Colorado,M,Indigo,Winter,4.417647156223187,Yes,Express,Yes,Yes,40.83987278006188,PayPal,Bi-Weekly,1,1,1,9,3,1,1,1,1,4,1
666,41.735198286794414,Male,Pants,Clothing,54.15730360573527,New Mexico,M,Peach,Spring,4.876711463897061,Yes,2-Day Shipping,Yes,Yes,49.82019605179382,Credit Card,Annually,1,1,1,15,1,1,0,1,1,2,0
667,35.24535211878634,Male,Hoodie,Clothing,25.78118958878901,Colorado,L,Turquoise,Winter,3.159613661044983,Yes,Free Shipping,Yes,Yes,28.246033725127447,Debit Card,Quarterly,1,1,0,21,3,1,2,1,1,3,5
668,34.84067031476848,Male,Sunglasses,Accessories,75.03320163792993,Arizona,S,Blue,Winter,2.5215025932263355,Yes,Standard,Yes,Yes,31.61953544049474,Bank Transfer,Quarterly,1,0,2,2,3,1,4,1,1,0,5
669,48.77441918728901,Male,T-shirt,Clothing,85.06916188996965,Hawaii,S,Turquoise,Fall,2.875531440172657,Yes,Express,Yes,Yes,35.51516515486065,Bank Transfer,Monthly,1,1,2,21,0,1,1,1,1,0,4
670,42.241792531984096,Male,Jacket,Outerwear,89.10111623741943,Illinois,M,Gray,Spring,3.3419592760164027,Yes,Free Shipping,Yes,Yes,44.98381109842718,Venmo,Bi-Weekly,1,3,1,7,1,1,2,1,1,5,1
671,62.950720375010214,Male,Sweater,Clothing,41.30972920220244,Louisiana,XL,Purple,Spring,4.786745881296405,Yes,Next Day Air,Yes,Yes,36.07163753902472,Cash,Bi-Weekly,1,1,3,17,1,1,3,1,1,1,1
672,38.15601837567088,Male,Jacket,Outerwear,32.09033866072452,Iowa,L,Black,Winter,4.75717121571469,Yes,Express,Yes,Yes,45.69680742435498,Cash,Weekly,1,3,0,1,3,1,1,1,1,1,6
673,58.086377169753106,Male,Socks,Clothing,52.843252366447096,Washington,M,Peach,Winter,3.2458605475825917,Yes,2-Day Shipping,Yes,Yes,28.78430430595783,Cash,Quarterly,1,1,1,15,3,1,0,1,1,1,5
674,33.9835839883547,Male,Shirt,Clothing,67.18893632529289,Oklahoma,M,Indigo,Spring,4.160174362606915,Yes,Free Shipping,Yes,Yes,26.117587299062205,Venmo,Bi-Weekly,1,1,1,9,1,1,2,1,1,5,1
675,48.340183348894534,Male,Jewelry,Accessories,33.27171548440091,Washington,XL,Beige,Winter,4.68096143068992,Yes,Store Pickup,Yes,Yes,37.59352690806804,Bank Transfer,Annually,1,0,3,0,3,1,5,1,1,0,0
676,63.69101459826756,Male,Sunglasses,Accessories,85.71803911386762,Arkansas,M,Yellow,Spring,2.614947544254504,Yes,2-Day Shipping,Yes,Yes,8.239234185066742,Cash,Annually,1,0,1,24,1,1,0,1,1,1,0
677,27.87389798231079,Male,Pants,Clothing,59.85897562678893,Connecticut,M,Peach,Winter,2.892049205157269,Yes,2-Day Shipping,Yes,Yes,38.63530619749518,Venmo,Bi-Weekly,1,1,1,15,3,1,0,1,1,5,1
678,59.7264970863984,Male,Socks,Clothing,61.93037925220105,Washington,S,Turquoise,Summer,2.6824382433689986,Yes,Express,Yes,Yes,40.44428114447759,PayPal,Annually,1,1,2,21,2,1,1,1,1,4,0
679,28.156233687020375,Male,Blouse,Clothing,74.33110361991321,Maine,M,Teal,Fall,3.350866016438964,Yes,Store Pickup,Yes,Yes,25.098115364029784,Debit Card,Every 3 Months,1,1,1,20,0,1,5,1,1,3,2
680,56.959417265194936,Male,Sandals,Footwear,93.86464888817521,Michigan,M,Turquoise,Fall,3.454198190950166,Yes,Express,Yes,Yes,36.348303934790586,Venmo,Fortnightly,1,2,1,21,0,1,1,1,1,5,3
681,57.0591416738453,Male,Sneakers,Footwear,23.265777314675066,Tennessee,M,Magenta,Spring,4.185160587908438,Yes,Express,Yes,Yes,2.104780868443107,PayPal,Annually,1,2,1,11,1,1,1,1,1,4,0
682,29.594874986286595,Male,Shirt,Clothing,59.77435754554476,Louisiana,XL,Purple,Winter,3.738771264493265,Yes,2-Day Shipping,Yes,Yes,24.377216276360087,Credit Card,Every 3 Months,1,1,3,17,3,1,0,1,1,2,2
683,23.6463257831808,Male,Jacket,Outerwear,30.06292486188885,Missouri,M,Brown,Summer,3.922738043042413,Yes,Standard,Yes,Yes,49.29276416179808,Credit Card,Bi-Weekly,1,3,1,3,2,1,4,1,1,2,1
684,33.45769994873081,Male,Sandals,Footwear,36.88245611111716,Michigan,S,Violet,Winter,2.708569251967696,Yes,Free Shipping,Yes,Yes,3.826844689846647,Bank Transfer,Monthly,1,2,2,22,3,1,2,1,1,0,4
685,62.96847621714196,Male,Hat,Accessories,82.18340857401294,Alabama,M,Yellow,Summer,4.723490519077979,Yes,Express,Yes,Yes,41.97516399747068,Debit Card,Monthly,1,0,1,24,2,1,1,1,1,3,4
686,69.1349921745964,Male,Blouse,Clothing,71.90800633675393,Massachusetts,XL,Magenta,Winter,3.5022560225629253,Yes,Standard,Yes,Yes,33.6038850146103,Cash,Fortnightly,1,1,3,11,3,1,4,1,1,1,3
687,69.48101057076312,Male,Sweater,Clothing,35.84433952361258,Indiana,L,Beige,Fall,2.997460699800804,Yes,2-Day Shipping,Yes,Yes,33.193841894676964,Venmo,Fortnightly,1,1,0,0,0,1,0,1,1,5,3
688,18.607060557925646,Male,Gloves,Accessories,38.932155229842486,West Virginia,XL,Turquoise,Winter,3.27118841122881,Yes,Free Shipping,Yes,Yes,46.40941323816414,Bank Transfer,Quarterly,1,0,3,21,3,1,2,1,1,0,5
689,25.21062079891062,Male,Scarf,Accessories,57.98273793026171,Michigan,S,Peach,Summer,4.723455573553254,Yes,Store Pickup,Yes,Yes,43.01873013303596,Venmo,Monthly,1,0,2,15,2,1,5,1,1,5,4
690,20.29547912767125,Male,Hoodie,Clothing,89.70176328119673,Pennsylvania,M,Orange,Summer,4.760097732718663,Yes,Express,Yes,Yes,34.55641235171036,Credit Card,Every 3 Months,1,1,1,14,2,1,1,1,1,2,2
691,24.477710380488666,Male,Shorts,Clothing,67.54013032729421,Alaska,XL,Red,Spring,4.720611081589868,Yes,Standard,Yes,Yes,45.37539388409513,Bank Transfer,Weekly,1,1,3,18,1,1,4,1,1,0,6
692,59.21982387625968,Male,Backpack,Accessories,20.9794259972129,Massachusetts,L,Silver,Summer,2.897224594024172,Yes,Standard,Yes,Yes,36.93915754867915,PayPal,Bi-Weekly,1,0,0,19,2,1,4,1,1,4,1
693,34.91743307378172,Male,Sunglasses,Accessories,94.71368761042001,North Dakota,M,Cyan,Spring,3.965250718734473,Yes,2-Day Shipping,Yes,Yes,40.13557408721151,Debit Card,Every 3 Months,1,0,1,5,1,1,0,1,1,3,2
694,46.78451312510676,Male,Shorts,Clothing,49.77894680123081,Vermont,L,Turquoise,Spring,3.046624712583496,Yes,Free Shipping,Yes,Yes,29.410200625514808,Cash,Every 3 Months,1,1,0,21,1,1,2,1,1,1,2
695,39.89981991632067,Male,Dress,Clothing,23.03761420817571,Kentucky,S,Charcoal,Fall,3.459534275107619,Yes,2-Day Shipping,Yes,Yes,38.088089159495176,Venmo,Every 3 Months,1,1,2,4,0,1,0,1,1,5,2
696,31.10531354538589,Male,Shorts,Clothing,66.67566800443278,Nevada,XL,Peach,Summer,3.71359651805358,Yes,Next Day Air,Yes,Yes,15.085632366713494,Debit Card,Every 3 Months,1,1,3,15,2,1,3,1,1,3,2
697,43.86919088639794,Male,Belt,Accessories,42.20439477439326,Utah,L,Green,Fall,2.814502158234726,Yes,Standard,Yes,Yes,48.14730537560604,Cash,Monthly,1,0,0,8,0,1,4,1,1,1,4
698,60.44163815584806,Male,Scarf,Accessories,64.47291722603413,North Dakota,XL,Brown,Summer,4.652294570472898,Yes,Free Shipping,Yes,Yes,40.46414990171808,Debit Card,Quarterly,1,0,3,3,2,1,2,1,1,3,5
699,53.7832489400617,Male,Boots,Footwear,38.224737574828254,Iowa,M,Yellow,Winter,3.8003144772203594,Yes,Standard,Yes,Yes,38.77194744569804,Debit Card,Weekly,1,2,1,24,3,1,4,1,1,3,6
700,50.537223881599296,Male,Handbag,Accessories,45.394412976918844,Connecticut,M,Charcoal,Fall,2.537036077837002,Yes,2-Day Shipping,Yes,Yes,5.133085530578023,PayPal,Weekly,1,0,1,4,0,1,0,1,1,4,6
701,56.86984493961807,Male,Pants,Clothing,78.5418487299552,Wisconsin,L,Olive,Winter,4.091470877008338,Yes,Standard,Yes,Yes,6.275386932387537,PayPal,Monthly,1,1,0,13,3,1,4,1,1,4,4
702,51.12980094217422,Male,Boots,Footwear,89.60197881890623,Idaho,L,Red,Fall,3.250352183986111,Yes,Next Day Air,Yes,Yes,5.491599940234886,Debit Card,Every 3 Months,1,2,0,18,0,1,3,1,1,3,2
703,17.31504125808877,Male,Shirt,Clothing,70.79467952660357,Montana,M,White,Winter,3.356783262719309,Yes,Store Pickup,Yes,Yes,1.4870842804923203,Cash,Weekly,1,1,1,23,3,1,5,1,1,1,6
704,62.75736593095017,Male,Dress,Clothing,88.7126764706273,Connecticut,L,Pink,Summer,3.0207904821232585,Yes,Standard,Yes,Yes,20.35173822478523,Venmo,Weekly,1,1,0,16,2,1,4,1,1,5,6
705,33.63001361642273,Male,Hoodie,Clothing,66.7970350596452,Idaho,S,Black,Spring,3.206953839730828,Yes,Express,Yes,Yes,19.27789304581072,PayPal,Annually,1,1,2,1,1,1,1,1,1,4,0
706,24.923511069219142,Male,Pants,Clothing,91.13382973332891,Arkansas,XL,Indigo,Summer,4.521041394206594,Yes,Free Shipping,Yes,Yes,49.99448093185798,Cash,Quarterly,1,1,3,9,2,1,2,1,1,1,5
707,45.49088616606705,Male,Jeans,Clothing,47.055766595417964,Iowa,L,Turquoise,Summer,4.787197773348337,Yes,Express,Yes,Yes,26.39062746733373,Debit Card,Weekly,1,1,0,21,2,1,1,1,1,3,6
